outlet_id,decayed_transit_score,decayed_schools_score,decayed_hospitals_score,decayed_worship_score,decayed_financial_score,decayed_industrial_score,decayed_markets_score,decayed_tourism_score,decayed_offices_score,decayed_competitors_score,internal_network_saturation
OUT_02592,0.0,0.3481370387120839,1.1816134008245218,1.4102535849070175,0.0,1.0613024535795228,0.0,0.0,0.23765860523635043,0.03464713953168431,1.6784245669634745
OUT_02593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2887734419166526
OUT_02594,4.00160189384964,11.30755896915145,9.904207019595484,3.6219392458222526,21.58981468042709,0.0,0.5542114735744026,3.6005211689829277,10.762300887246388,3.123390295429584,2.1036234673324596
OUT_02595,1.1124044876144696,1.4941574730249467,3.703267416453293,1.2686678375177243,0.2328423029691825,0.4644542231111469,0.11309260978153768,0.5614176977865882,2.314277582637437,0.1966174169030375,1.1508784799360594
OUT_02596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2805314350251007
OUT_02597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5938896129255484
OUT_02598,0.0,0.157914478933671,0.8206712163509655,0.4849058542608811,0.10943123923731535,0.0,0.054432953036006836,0.0,0.0,0.0028497926941267546,1.2322120230253333
OUT_02599,0.0,0.0,0.47151269322988226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.678577665555958
OUT_02600,0.0,0.5833421618036424,0.7857557434521225,0.3788814877979445,0.0,0.18089668386750102,0.9175907755362112,0.0,0.0,0.001488478241268163,1.0877301191612485
OUT_02601,0.13551653749752118,0.5183969983668224,1.705264727876692,1.726005679443194,0.0,1.4802773467771024,0.0,0.3324666543754619,0.0,0.04493737007137439,1.6489532710984864
OUT_02602,0.0,0.2826946645998392,0.8382563452386924,0.38825954842016563,0.09406683511732669,0.0,0.05897821006899769,0.0,0.0,0.007415483992461619,1.698884042086326
OUT_02603,0.0,0.5680448010001784,1.0692317229565431,1.1909207149131684,0.839686648050183,0.2235586183472527,0.39039955525989833,0.32372725650546585,0.41725642728588236,0.24983397820658013,2.0942214396281535
OUT_02604,0.0,0.0,0.0,0.0,0.0,0.30318977785734946,0.0,0.0,0.0,0.0,1.3214149850267098
OUT_02605,1.1506583237076426,0.865954458947646,3.6298673923216054,1.7861352358840155,1.0419527456983078,1.4778887142004709,0.29862030043133014,0.36485186194067365,0.6486522174800707,1.2213784340045268,1.3921030950395226
OUT_02606,0.0,0.05540208546693107,1.2593568993623345,0.0,0.0,0.9788354259461811,0.0,0.14823996562799885,0.0,0.0,2.0884446863862616
OUT_02607,2.99135399711546,1.1016520368116476,6.281624013943705,2.025213872210895,1.5611403887727109,0.16287563239387762,0.1345942270719847,1.057660310894238,0.6594640302291458,0.03046844817009771,0.5740448535077232
OUT_02608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9790396042235514
OUT_02609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8941563539005823
OUT_02610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7278270724784788
OUT_02611,0.17397693568149464,0.3475634387531398,1.918642272071454,0.21952133224240006,0.0,1.1984042903741228,0.0,0.0,0.3283719204917961,0.0,1.632639895709847
OUT_02612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6620198439475402
OUT_02613,0.0,0.0,0.0,0.0,0.0,0.694904480713603,0.0,0.0,0.0,0.0,1.7668785842408075
OUT_02614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2607184839387449
OUT_02615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6817577962198302
OUT_02616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7137261628171083
OUT_02617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4866931109027766
OUT_02618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.131263121963171
OUT_02619,0.0,0.1943421311544999,0.27333330798935973,0.2552770633267932,0.15661685167751993,0.5645023214721655,0.0,0.6474705217638579,0.0,0.0052429482041927164,1.8400056001639378
OUT_02620,0.5686863034982871,0.5862877673791116,4.7632406139687,1.420088141696273,3.6210070017829468,2.0145655637155473,0.40081749297030755,0.3127667603642358,0.3204500469870712,0.10132859291764792,1.4252263483345513
OUT_02621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2944826172477129
OUT_02622,0.0,0.0,0.23970432613555953,0.0,0.0,0.08220981647785408,0.0,0.0,0.0,0.0,1.729134268442579
OUT_02623,1.723945819265182,1.7270134074376553,7.212845217595739,3.3933783993372915,3.195519084565387,4.487954978920527,1.1408284972240392,0.30890735954277426,1.1575229318664833,1.6559192631510946,3.0282089294286267
OUT_02624,0.34710482340288984,0.5282721191675006,1.3236110091521196,0.12158843774837017,0.0,1.4025077362643144,0.0,0.8429676094377738,0.10336743560547741,0.0,1.9242163933779612
OUT_02625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.518937451853681
OUT_02626,0.0,0.0,0.24576887377962578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.066894851574161
OUT_02627,0.28946994190853514,0.0,2.4736713381037343,0.0,0.0,0.18993678495712557,0.0,0.5787641065157539,0.0,0.0,1.765722020345187
OUT_02628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.832027397192297
OUT_02629,0.0,0.0,0.4150048591043702,0.0,0.0,0.34168703392402466,0.0,0.0,0.0,0.0,1.932590211096569
OUT_02630,0.0,0.0,0.0,0.06535163867507202,0.0,0.0,0.0,0.2616525140413789,0.20539149757324243,0.0,0.4241478626788404
OUT_02631,0.0,0.0,0.6493294046390213,0.0,0.0,0.212121029283322,0.0,0.0,0.0,0.0,1.8778838537285587
OUT_02632,0.0,0.7295021780977007,0.2604870054374439,0.0,0.0,0.17673935955543113,0.0,0.0,0.0,0.0,2.02484791729638
OUT_02633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4266779948296233
OUT_02634,0.4801051058320239,0.7263451974553826,8.040694282090213,6.7580274278359465,0.12269647176030542,0.12973605512256178,0.0,0.409921805323648,0.8589873838664545,0.10583391524108779,1.1765955256753626
OUT_02635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6440631870846931
OUT_02636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8549505370651016
OUT_02637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5156974102404126
OUT_02638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.349236405241324
OUT_02639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2548097709377934
OUT_02640,0.0,0.0,0.0,0.5115789925089487,0.0,0.08396261160017678,0.0,0.0,0.0,0.0,1.6940911921951507
OUT_02641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8698693773842763
OUT_02642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4038710181507734
OUT_02643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173708415114558
OUT_02644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.136437643502971
OUT_02645,0.0,0.0,0.0,0.8880725553003337,0.13511252190529405,1.0252421075545315,0.18879309018785737,0.9686230284742048,0.0,0.0024053921440086523,2.1356536610610495
OUT_02646,0.0,0.09292663587456979,0.7685151761834721,0.23324492647279144,0.0,0.0,0.0,0.6128090486324207,0.052271646764671394,0.0,2.745083358471509
OUT_02647,4.778577308112235,2.6832230467864426,6.758875675125055,3.636880629450349,5.0190845050751784,0.21827504816632445,0.3878698344309907,1.3885890467106983,1.4331233437737614,0.3869039058501724,1.43471118704846
OUT_02648,0.6536160801374864,3.1217813496791336,4.820777116965779,5.285437766200047,2.956652053467189,7.396267951678492,0.7355088677864474,0.6263296607092088,1.9210926928567962,0.019897208554832246,0.8017147086013576
OUT_02649,0.0,0.0,1.2535382126362387,0.7540342120536462,0.06570638114416667,1.0409010747921945,0.0,0.13539790455052983,0.0,0.0006707421637419756,1.9222862118905293
OUT_02650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.318629641474211
OUT_02651,0.0,0.34617353703904485,0.0,0.7090124827967547,0.0,0.42738271582892373,0.0,0.0,0.0,0.0,2.091758548547637
OUT_02652,0.6692509539109878,5.788873286648553,15.286758796129416,6.889577291383294,7.957701781597182,0.9528680516481525,0.0,1.3122249323501256,11.994724202714583,0.3266644352746551,2.3844958971598946
OUT_02653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4241786027106844
OUT_02654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.270238485187087
OUT_02655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.370970593441625
OUT_02656,0.8455518852935737,1.8005604725867015,4.293980960945237,1.9413455845478027,0.05371462242454025,5.909318034328156,0.0,0.998954577471201,0.8101218939411056,0.4028019909127023,2.81045301952862
OUT_02657,0.0,0.2795102841278609,0.0,0.438126980856758,0.14143180104045064,0.0,0.0,0.0,0.0,0.0,1.7480666962405453
OUT_02658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7312557199673857
OUT_02659,0.0,0.0,0.38334517745989377,0.0,0.0,0.8403481088958704,0.0,0.0,0.0,0.0,1.5825659925481452
OUT_02660,0.0,1.0164807855881557,0.27150619899105866,0.0,0.0,0.14983240301026357,0.0,0.0,0.0,0.0,2.8857989962673454
OUT_02661,0.0,0.0,0.0,0.23663500150471223,0.0,0.0,0.0,0.20884952352227323,0.0,0.0,1.7042289474965355
OUT_02662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.053112739874593
OUT_02663,0.0,0.061752990820853226,0.2957096555544374,0.19376096510342566,0.0,1.3545322403529179,0.0,0.6232869463591157,0.16974736570182286,0.0,1.1695478959157675
OUT_02664,0.0,0.05759121978534259,0.4049008150698519,0.05927107645173356,0.0,0.0,0.0,0.0,0.0,0.0,0.7472740236121735
OUT_02665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4730463446736186
OUT_02666,1.0712286730782068,0.17305812141741017,4.541225270796884,1.371390692647739,1.2496309378250101,0.6677258657299392,0.12472203834660543,6.8161332777525505,0.19252606113090384,0.02926590497867988,1.9985251782942495
OUT_02667,2.3018694411463794,8.43048688635664,11.02714170153864,4.522663769297811,10.056017324289979,0.7301061656769054,0.6085498902276718,2.721800223817782,4.024725731673402,1.427183227918732,2.287173187374598
OUT_02668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3537309345180146
OUT_02669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9357252087356465
OUT_02670,0.0,0.0,0.0,0.2888953560293667,0.0,0.30692139539307284,0.0,0.5367880235015484,0.0,0.0,1.7148371431492584
OUT_02671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3099753332162565
OUT_02672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6055796481269398
OUT_02673,0.0,0.0,0.0,0.42373847135786424,0.0,5.804932678150394,0.0,0.3002603694375221,0.2699832233248854,0.0,1.0998977275425696
OUT_02674,0.5819252013900056,2.3331704486036537,16.374491180003815,2.887567497979521,3.4926262687657186,0.5618613557668031,0.0,1.8692053612293207,5.417566342573168,0.08416659560363822,0.725210993309328
OUT_02675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2263971377087994
OUT_02676,0.0,0.37004826321439754,0.0,0.40922197007637257,0.0,0.6076056409731208,0.0,0.0,0.0,0.0,2.268997570640343
OUT_02677,0.0,0.5889045991206174,0.31435522759443624,0.6944142307649876,0.1796345475936542,0.0,0.0,0.0,0.0,0.02340782994231392,2.38874739073166
OUT_02678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9405353795734064
OUT_02679,0.4351334683641755,0.0,0.0,0.9827334939029566,0.0,0.0,0.0,0.5259296672735212,0.0771273376323564,0.0,0.9276314438811151
OUT_02680,0.0,2.414226759792674,2.769103238669881,1.236706255897109,0.6046635425404697,1.6784622863439491,0.0,1.2860496070075873,0.0,0.004595022106484217,1.1860127022790685
OUT_02681,2.604195542491213,4.83842045542862,8.301842998873521,5.884877191608587,5.309283457222671,1.2109980350934602,0.20434015022204205,2.957075874154911,3.268910897617578,2.828333370173553,1.2598370986054048
OUT_02682,0.0,0.0,0.6062353608552186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4446881872641484
OUT_02683,0.0,0.0,0.24767964323807382,0.0,0.0,0.7102297505715048,0.0,0.0,0.0,0.0,1.5486097994340957
OUT_02684,0.0,2.246550343172576,5.809589308859951,4.980012414040499,1.9348798840757788,0.5659326644756656,0.3473218637240454,4.243224077147262,6.751993784083563,0.6324098883559632,1.7060775297338386
OUT_02685,0.0,0.5228960020830691,3.1162696906854004,1.0617710742163669,0.543909041900282,0.10554771363546557,0.0,0.2198725847358911,0.0,0.008037455358868338,1.048178615376651
OUT_02686,0.4999825181335128,0.9715345850468162,3.2590337126401177,1.4007466384038743,0.9512964492328898,2.2466162590389405,0.11571118748016421,0.0,0.18728944846198958,0.01838285442083136,1.5758778123640949
OUT_02687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0572439707632557
OUT_02688,1.2081814363067662,0.34232077553132906,6.705168730134542,2.253815026170273,0.050208667000104415,0.48545163867170243,0.05662500927989489,3.7029001450423746,2.255086153029098,1.7725383151377037,1.9013184482566365
OUT_02689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6665421033134202
OUT_02690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856624527406129
OUT_02691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29178697593022
OUT_02692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.813980958634815
OUT_02693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8357921330383968
OUT_02694,0.0,0.0,0.0,0.0,0.0,1.0719502388751354,0.0,0.0,0.0,0.0,0.2757397642412105
OUT_02695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0547527326343307
OUT_02696,0.1476125119338113,1.1622085585169555,1.306808828685081,5.0242096528676345,0.11479790525721607,0.09096182010935917,0.0,0.0,0.4481163059642105,0.0,1.7603811649765624
OUT_02697,2.196861054630943,4.157321872049536,11.86958846201083,5.3941881874594095,2.741619049595021,3.9494606233666576,0.7238166878763332,1.6287640925212774,3.4794442362887215,0.11887103462773962,2.3524151782464195
OUT_02698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6232777366230682
OUT_02699,0.0,0.0,0.2884154519670631,0.2164229457498057,0.08039767971361762,3.471672326578976,0.0,2.533385749464198,0.28935411728729077,0.0,2.118671550385438
OUT_02700,0.9049614267912732,0.16396314761165565,1.6625637513224998,0.7554651714293554,0.7443079728565325,0.0,0.0,0.0,0.1101247806685625,0.0010089382989435663,1.685809160780718
OUT_02701,0.0,0.0,0.4982675091136428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.219367070090251
OUT_02702,0.9845817881957877,0.8937290143601513,3.368736673165165,0.8248301115600765,0.3974267571146215,0.6701526770888937,0.1853159891705789,0.6935142750718412,0.2621466552144007,0.010539562600055919,3.0318133430714003
OUT_02703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9584912930252134
OUT_02704,1.329846469057006,2.3386772484882767,4.981310036358752,1.8758997839000056,1.2826675850552693,7.4456203707181166,0.4018445260591468,0.21178465469309324,1.911951468639052,0.37603726773710067,1.9111950166100296
OUT_02705,0.2645587263602621,1.283565781285779,0.28836692464634384,3.4165457801781263,1.6829481459586006,1.119911310098702,0.0,2.4812409089409218,1.9963281509398016,0.015580431053429752,1.5987883882902727
OUT_02706,0.0,0.0,1.0662168397298002,0.11103069226108654,0.0,0.0,0.0,0.0,0.0,0.0009724555230271297,4.371240450745474
OUT_02707,0.0,0.122713739387877,1.411849516765163,0.290221605109838,0.0,0.0,0.0,0.44843358251114107,0.05829494036557185,0.011535395059173927,1.2422530380671075
OUT_02708,0.0,1.3151948304734018,0.0,2.0455538566789406,0.44313673275660204,4.254363074648105,0.0,0.0,0.09293941528871114,0.0012209516551341451,2.0938764836648036
OUT_02709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9748726924583422
OUT_02710,0.0,0.6155547848140291,0.39161022711184024,0.5991055983466729,0.08361064764674413,0.09170913048092953,0.16102295762462188,0.1451818372387566,0.0,0.2128445551273589,2.0336863647163916
OUT_02711,0.0,0.38520628772947973,1.8854293525202035,0.2703130499224998,0.4574410086665516,4.396607363531471,0.0,0.47921432486247345,0.37918229722623564,0.2155523238044018,1.78823731843449
OUT_02712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9451075095173795
OUT_02713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69031195302468
OUT_02714,0.0,1.170935743977526,0.8700137549602321,0.7338563625184313,3.300943509868402,7.430142050312825,0.20246701481385623,0.0,2.8341806984264366,0.18547955882896489,1.4925601366273096
OUT_02715,0.0,0.2862636727092644,1.1814434963213094,0.2274686586406951,0.0,1.0593652440261554,0.12958485506523695,0.49942879915757055,0.0,0.0005753781037798813,2.1548273402345206
OUT_02716,0.0,0.0,0.0,0.5317003787729525,0.0,0.7379225250429775,0.0,0.0,0.0,0.0,1.8832805634934386
OUT_02717,0.0,0.060771256338531116,1.183553268887251,0.12143311843325724,0.09390969698130758,0.2699462536378674,0.0,0.9078426392122392,0.3012757895272537,0.0061754033072278025,1.5078356603568999
OUT_02718,0.0,0.0,0.31107913173066604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917448310483918
OUT_02719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.560321366992249
OUT_02720,0.0,0.05587622739620501,0.48054269973667196,0.4682101465770484,0.0,0.0,0.0,0.0,0.0,0.0,2.086343686951126
OUT_02721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7131903958167065
OUT_02722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8727147505004744
OUT_02723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9855886492196544
OUT_02724,0.16154215324218443,0.9568313768573085,3.915675842466292,4.102460299738547,3.1302418223496735,0.9680401024056899,0.44306589557912146,3.8109671251679513,7.145133467927042,0.18152645197401107,2.494890286661918
OUT_02725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.448688187995193
OUT_02726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0210533736525425
OUT_02727,0.0,3.1311472102566436,1.3156345147359945,0.4157715673810819,0.0,1.543809959681965,0.0,1.4115398135247172,0.0,0.0006096099537524483,1.3906263889293564
OUT_02728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.619309809913781
OUT_02729,0.2843568450581126,0.9707260080151019,3.8331397056604173,2.305270579773871,0.1666113266614598,0.13429114699860834,0.0,0.8097348223726368,1.933108075035872,1.2181458153877633,2.388777063753098
OUT_02730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.911369201057968
OUT_02731,0.3365874428519244,0.17577959916132196,1.5317471001863407,2.8696154428153826,0.5996815841652037,0.5662334845380829,0.0,0.6754444304885865,0.1312020394383308,0.003054466032910006,1.040926015796808
OUT_02732,0.0,0.0,0.0,0.0,0.0,0.33183502918005225,0.0,1.071546562747821,0.0,0.0,1.549535206809741
OUT_02733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3478666273908515
OUT_02734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1636183392864776
OUT_02735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4963725841716355
OUT_02736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.893647014542585
OUT_02737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3120704329371029
OUT_02738,0.0,0.7876242452286886,3.3843609230231735,0.7381516205987251,0.14188672501400296,11.666853584968631,0.14938831624143464,0.6788894131531577,2.5156528344625015,0.0,1.058625256238555
OUT_02739,0.0,0.0,0.9392629735743663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3827053814178725
OUT_02740,0.7310212709307177,7.925471697226415,18.55922522708355,3.166843763943784,7.2462956680411095,0.21225289980456685,0.0,7.287596998350591,13.954151138543175,0.41424837777318024,1.5844760351863054
OUT_02741,0.0,0.3298133357049108,2.144360775612557,1.1678368305389164,0.1476060631653843,0.10688464624385681,0.0,1.1671750077918914,0.15485722980522956,0.00549025556550102,2.3030189906687
OUT_02742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7634791543912169
OUT_02743,0.0,0.6055268486729428,0.23537278137608844,0.0,0.0,0.12380718770460486,0.0,0.0,0.0,0.0,2.9426238925792054
OUT_02744,0.0,0.0,0.24527778354082871,0.24818801875560645,0.0,0.4051128373336371,0.0,0.0,0.0,0.0,1.668917988433189
OUT_02745,2.6574719093288843,6.490312920383566,11.208550897050584,4.18767865173375,12.125483168211423,0.0,0.9489104749790631,19.884434849686627,12.521482424203052,2.0309889527568155,1.6025148850745046
OUT_02746,0.26618781464385655,0.05817910193789127,1.107785011973764,0.7147226954424162,1.527218026320017,1.7585496420721443,0.0,0.7281106471893138,0.7406074348513451,0.022034036870828957,2.738876667882417
OUT_02747,0.16352919629444598,0.1904269179129467,0.0,0.5562583402508913,0.24762104683638625,2.3925188973717018,0.0,0.0,0.0,0.0,1.6878585592545865
OUT_02748,0.4622460345192702,0.19173912104817642,2.9147706896589587,0.5894713847168901,0.0,0.45042095154811757,0.11198811523134727,0.45288219482832504,0.0,0.007150152487186501,2.7538679439466685
OUT_02749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3008686669781842
OUT_02750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7515624341972718
OUT_02751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2867879375646014
OUT_02752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7118428492411875
OUT_02753,3.1860415047427284,1.2455976225503187,8.36903044659143,3.112565889761646,2.576910747126739,2.4578880827082363,0.2704309674983643,1.2123618657525541,2.3486263265663374,1.5395629358728453,1.6959025723998686
OUT_02754,0.0,0.0,0.0,0.0,0.0,0.2553798155491361,0.0,0.0,0.0,0.0,1.7339602322488412
OUT_02755,0.0,0.16459688175227935,1.5709642297450113,0.9214978235770855,0.0,7.990850048603268,0.1663628067209984,0.7451790193321158,0.0,0.00612651653552086,1.2660062673905705
OUT_02756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3780526043425945
OUT_02757,0.4710739560365689,0.2542816931025406,0.27102699271390335,0.2714129488698158,0.09802396222327325,0.6205581359076708,0.0,0.0,0.0,0.0036752027134377063,2.41976539573087
OUT_02758,2.150503360758055,2.2683777968748293,9.895825849459303,1.0072371229722867,6.048534785591712,0.0,0.12116989473872194,18.86527804241789,6.482130308016871,0.520376052526859,2.2769173061539796
OUT_02759,2.1054527791920865,5.121048729682121,7.37884807879377,10.44719784088469,10.499842505925313,1.6610608513965317,0.22117498721879925,14.185738217794546,4.487407355638208,1.408024485488705,1.5993635914528723
OUT_02760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9008620479753306
OUT_02761,0.6038305634921185,8.606366727692421,23.22483356889659,2.895128900145725,13.964578752545055,0.0,0.870234283430831,18.324621469627495,13.742151221983995,0.5163871506854294,2.9285362479886423
OUT_02762,0.29369449551487753,0.17693925787146847,1.0122051813887434,1.0769325970454162,1.6654224515652984,2.1086802995000906,0.943147948068267,3.0764634995793125,0.0,0.2900228017823954,0.5396814155235368
OUT_02763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6502541193578795
OUT_02764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7032377961978855
OUT_02765,0.28011977547727396,0.6184814966286222,4.99410701260915,3.4460066081653142,6.018071303819244,0.8947536483178304,0.0,3.0863201267023035,9.070426256845336,2.02220779461373,2.094793685082908
OUT_02766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47065544512373
OUT_02767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4271653954045913
OUT_02768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9254534974325597
OUT_02769,0.0,0.0,0.0,0.0,0.0,1.3040639755806323,0.0,0.0,0.245945552334123,0.0,0.9846072041493028
OUT_02770,0.0,0.05019058494764651,0.0,0.05299126689359151,0.0,0.0,0.0,0.0,0.0,0.0,0.8534642432681672
OUT_02771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2016990556074347
OUT_02772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7889178189447024
OUT_02773,0.0,0.0,1.3551411650354197,0.14743328960565777,0.0,0.0,0.0,0.0,0.0,0.0,2.551624293151487
OUT_02774,1.1540290457365523,1.2186488527712385,2.6969799540227664,2.850619008586761,2.750954664810405,6.244749578440297,0.35947555145439175,7.169721064361184,0.08893687847765126,0.22749348739450714,1.4524156989427977
OUT_02775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3604733936584026
OUT_02776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4938822857450424
OUT_02777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9160341351640664
OUT_02778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909862609197293
OUT_02779,0.0,0.0,0.2954905640068699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9042391221599368
OUT_02780,0.0,0.20644393392093216,1.199125836256321,1.0129812644485672,0.0,1.1282185044327742,0.1121005667706358,0.0,0.0,0.0,2.3122754544642343
OUT_02781,0.0,0.0,0.0,0.0,0.0,0.9267909986501699,0.0,0.0,0.1536735143342886,0.0,0.8105487709807842
OUT_02782,0.0,0.14703318634448276,2.3008261890149257,0.0897439830146324,0.0,0.4192557245974257,0.0,0.8435327620124575,0.0,0.009369572948349583,1.7622396719386537
OUT_02783,0.0,0.0,0.27743632082084285,0.07369837628460882,0.0,0.0,0.0,0.0,0.0,0.0042787951839003465,1.5306339687129151
